Constant,Stock Change,Inventory Turnover,Operating Profit,Interaction Effect,Current Ratio,Quick Ratio,Debt Asset Ratio
1,0.168422934,4.65333648,0.292587314,1.361507222,2.200815585,1.477319135,0
1,-0.064650708,4.285032571,0.328021276,1.405581853,2.362765315,1.592488578,0
1,0.088416998,4.40379807,0.315776125,1.390614289,2.733446714,1.863726408,0
1,-0.116734238,4.135066578,0.337510472,1.39562827,2.444919237,1.499310786,0
1,0.328924608,3.786571745,0.262954828,0.995697324,2.522133336,1.63268993,0
1,0.143193653,4.366218584,0.289464963,1.263867301,2.343726953,1.577732967,0
1,-0.243149109,4.369068965,0.287482583,1.25603123,2.44505449,1.676304231,0
1,-0.553090303,4.13218517,0.168763985,0.697364035,2.581599888,1.734177952,0
1,0.062206335,15.1372108,0.225730745,3.416933865,1.858592544,1.172071476,0
1,0.507169018,14.74104826,0.134201749,1.97827446,3.036255065,2.214331414,0
1,-0.103201536,16.72608696,0.203332232,3.400952594,1.938155783,1.455499321,0
1,0.26309546,11.45530358,0.258620329,2.962574383,1.111901973,0.496080728,0
1,-0.131598152,13.22814697,0.289588404,3.83071797,0.640442852,0.149462716,0
1,0.348582696,14.36652406,0.243850255,3.503280562,1.636637769,1.133164611,0
1,0.028074234,14.18055116,0.285207021,4.044392756,0.765086556,0.254327779,0
1,-0.447686685,14.80045726,0.23874896,3.533593778,2.435587026,1.974360439,0
1,-0.555253147,13.26591066,0.279337523,3.70566662,1.748110542,1.200776458,0
1,-0.261564057,5.48462675,0.228243079,1.251828096,2.285140223,1.791142553,0
1,-0.194379682,4.636127649,0.241790554,1.120971872,1.904166294,1.262619494,0
1,0.17718361,4.626334589,0.249509031,1.15431226,1.567959774,0.885027226,0
1,0.006648523,4.774231332,0.249800439,1.192605081,1.280094291,0.522941297,0
1,-0.840418001,4.439367311,0.24587829,1.091544045,1.584530196,0.651640999,0
1,0.508465613,4.841789856,0.199201877,0.964493627,0.959688232,0.205997791,0.246992247
1,-0.018790282,5.150479153,0.192065535,0.989229536,0.829799859,0.171346599,0.219373
1,0.023018024,5.258864397,0.193997691,1.020207551,0.78677205,0.144898073,0.103620168
1,-0.239050892,4.938970111,0.247188316,1.220855705,0.735763166,0.149595624,0.154315336
1,-0.15958635,4.715210998,0.260467856,1.2281609,0.713615766,0.125529966,0.140863123
1,-0.315805967,5.100824989,0.248370034,1.266892075,0.838194315,0.218180692,0.129340031
1,0.082970781,5.464538808,0.265309046,1.449791578,0.64495082,0.136927999,0.138647937
1,-0.122325677,5.605857747,0.607630993,3.406292912,0.913470937,0.425877889,0.546958687
1,0.245938142,4.759631897,0.963051466,4.583770477,0.729172204,0.203390262,0.604312941
1,0.041261738,4.601408108,0.999360896,4.598467331,0.833483807,0.244353446,0.599718506
1,0.039661069,5.146138957,0.770207605,3.963595359,0.748503559,0.229848054,0.518416198
1,-0.20544983,14.09806426,0.705439294,9.945328489,0.763238658,0.297789034,0.449318805
1,0.023478743,14.60278211,0.5307709,7.750731808,0.920674796,0.390740651,0.419751862
1,0.091214582,15.21176544,0.479676292,7.296723245,1.057196318,0.608166515,0.370081015
1,0.109983068,15.23306769,0.438033975,6.672601184,0.956107408,0.492006442,0.288120919
1,-0.749947213,13.61820652,0.170829406,2.326390134,0.875691998,0.752222781,0.266414023
1,0.959809725,67.93991416,0.433773154,29.47051085,1.266415627,1.156742763,0.283853736
1,-0.095737952,42.34157303,0.147853309,6.260341702,1.300542215,1.128195198,0.438582284
1,-0.16848466,29.17878788,0.124545404,3.634083915,1.107026386,0.911354877,0.342781362
1,0.071121004,49.34795322,0.122207904,6.030709918,1.050287072,0.914868343,0.348479544
1,-1.202305603,3.546715742,1.036781609,3.677169654,1.88134058,0.69897343,0
1,0.766462457,2.314139111,0.803043032,1.858353287,1.903085368,0.516751846,0
1,-0.507540657,3.255491153,0.520455504,1.694338289,1.172397495,0.361455749,0
1,-1.072651096,3.596959858,0.298201642,1.072619335,1.880287156,0.492627086,0
1,-0.003507695,3.163288719,0.30181455,0.95472656,1.801286174,0.463826367,0
1,-0.100138343,3.267821522,0.310216257,1.01373136,2.421102662,0.806400507,0
1,-0.025412757,4.135378525,0.506981897,2.096562048,3.486472946,2.156813627,0.111346939
1,2.609021906,4.155173576,0.534051405,2.219076285,3.435308232,2.004521964,0.075274475
1,-0.803345279,5.325653001,0.543168752,2.892728292,2.660991244,1.725204601,0.02766317
1,0.129881719,4.646870198,0.511949628,2.378963469,2.92433467,1.992325921,0
1,-0.132794706,5.094093345,0.23389946,1.191505685,2.686268233,1.785240048,0
1,0.579519502,5.695294269,0.075317337,0.428954397,3.314626268,2.264338676,0
1,-0.260894034,4.644561803,0.254665431,1.182809333,3.419989425,2.576408755,0
1,0.224259012,4.476595241,0.308040774,1.378973865,2.089068452,1.142354972,0
1,-0.383030926,4.790886166,0.281998027,1.351020445,1.858379824,0.953230119,0
1,0.014191715,4.673195515,0.404761214,1.89152829,1.560793745,0.648399529,0.079086524
1,-0.650254943,6.113167759,0.450453594,2.753698387,1.577052103,0.678253979,0.076452172
1,0.29878579,219.9323671,0.197263473,43.38462248,0.828896125,0.789248548,0.03854426
1,-0.472881518,232.706383,0.230224974,53.57482091,0.653602558,0.609393616,0.039692515
1,0.830552723,217.0604752,0.207951168,45.13797935,0.718722173,0.538958148,0.048824855
1,0.079490241,191.298995,0.218637068,41.8250513,0.67590858,0.554056867,0
1,0.023135671,182.2584425,0.229919103,41.90469756,0.98516331,0.802106312,0
1,-0.118586889,188.3987539,0.202118731,38.07891702,1.036208442,0.789842928,0
1,-1.07570302,10.39506173,0.294503614,3.061383242,3.367500213,1.286592131,0
1,0.131756445,9.373036649,0.244938111,2.295813894,2.119512735,1.0910299,0
1,-0.267877084,8.396063817,-0.257359302,-2.160805121,1.521651222,0.687379949,0
1,1.32051385,6.793324623,-1.116805139,-7.586819847,0.93081942,0.477899316,0
1,0.030550977,5.842110257,0.267360707,1.56195073,1.007793136,0.603408008,0
1,0.01056955,6.484957882,0.068181818,0.442156219,1.113055246,0.731155481,0
1,-0.063786459,6.401189157,-0.09859736,-0.63114035,1.398545473,0.983730288,0
1,0.103181181,35.63227953,-0.016792822,-0.598366532,8.167426515,8.023215357,0.000903524
1,0.688491992,31.747991,-0.055033659,-1.747208105,3.103518044,2.975059873,0.086385145
1,-0.110477199,13.33762265,0.00375556,0.050090246,3.662038445,3.452011756,0.034345234
1,0.095598826,6.927159108,0.015826774,0.109634583,1.67088699,1.459702447,0.110396076
1,0.103063129,6.140618358,-0.042953757,-0.26376263,3.680667186,3.357274435,0.307011617
1,-0.089874432,6.649297547,-0.102772552,-0.683365278,2.499104635,2.164202949,0.339443191
1,-0.760059893,6.645437881,-0.076813352,-0.510458357,4.338634206,4.057032954,0.495951525
1,0.092328779,8.899786719,-0.109001294,-0.970088268,3.440941345,3.152315512,0.4917835
1,-0.130346959,8.825326915,-0.089333404,-0.788396493,1.335567123,1.216827613,0.56911767
1,-0.118858122,8.649810452,0.025610783,0.221528423,2.933850396,2.602721302,0.348145515
1,0.228948491,7.260031784,-0.064755615,-0.470127822,1.499739302,1.326409247,0.328429169
1,-0.580075635,4.712183637,0.177967892,0.838617388,1.322569444,0.722916667,0
1,-0.507064403,5.067071223,-0.019612213,-0.09937648,1.029357557,0.61716693,0
1,-0.076655739,11.16793409,-0.142595978,-1.592502485,1.755419312,1.409897088,0
1,0.187303364,11.49598394,0.141498669,1.626666422,2.614398422,2.123274162,0
1,0.734813696,12.51472081,0.141990724,1.776974272,1.70545977,1.233716475,0
1,0.104155216,8.765818656,0.186431624,1.634225807,2.145848641,1.582659809,0
1,0.458863478,6.131994874,0.071524243,0.438586293,1.685269306,0.925697599,0
1,0.327544925,1.581450288,0.171182266,0.270716244,1.608793687,0.040747302,0.363052971
1,-0.378774828,2.391803553,0.36181909,0.865400186,1.680621863,0.219977965,0.336540014
1,0.319382937,3.634061569,0.409707261,1.488901413,1.453184504,0.659750492,0.344007923
1,-0.753059382,4.616902531,0.162094395,0.748374024,1.671646977,0.800034746,0.362569948
1,0.092473244,185.6436519,0.202818297,37.65192926,2.922125455,2.748647898,0.006797328
1,0.015841969,40.25925926,-0.031338493,-1.261664534,1.401921537,1.283026421,0.09070737
1,-0.191358277,25.64129895,0.208085749,5.335588892,2.428496356,2.035300147,0
1,0.17466225,23.69776025,0.186517468,4.420046232,2.484103784,2.053674173,0
1,-0.272757232,5.787987049,0.267820695,1.550142712,3.307310247,2.248083253,0.061816323
1,0.575734736,5.628797357,0.251307653,1.414559855,3.433426459,2.408841413,0.018775909
1,-0.686708753,5.9754146,0.284284401,1.698717162,2.981619717,2.210262933,0.000385097
1,-0.17411845,5.621426439,0.25,1.40535661,3.275154089,2.377440168,0.000507761
1,-0.070726318,6.193324744,0.227881228,1.411342446,4.072250697,3.014766755,0.000310825
1,-1.011991395,6.01628617,0.154164297,0.927496531,3.354413613,2.544743569,0.121783717
1,-0.615347283,8.365234098,0.102762781,0.859634717,4.314992731,3.646061142,0.192050254
1,0.673394165,5.740595478,0.060975576,0.350036114,4.402988401,3.668779588,0.440192267
1,0.728962595,7.217700672,0.046729924,0.337282604,4.780171959,4.119589328,0.410704483
1,0.427862676,6.130080749,0.193957214,1.188973381,3.494532392,3.007078452,0.324289421
1,0.256675638,4.438963211,0.162914009,0.723169291,6.383845141,5.286892538,0.470102384
1,-0.90919163,4.012595992,0.134730745,0.540620046,7.958939264,6.576773311,0.617033526
1,0.866319555,4.817756102,-0.011056606,-0.053268031,6.498186771,5.513272116,0.58998606
1,-0.106268109,3.200422058,0.350428065,1.121517708,2.048430328,1.143465005,0.008099667
1,-0.615160325,3.100272628,0.323680938,1.003499152,2.268743719,1.215477387,0.024222089
1,0.77780529,3.382467848,0.227243444,0.768643641,2.397719641,1.110409996,0.014192799
1,0.184654693,3.499542077,0.246632576,0.863101078,1.810308916,0.643637741,0.005826678
1,-0.31740949,3.359616948,0.263109136,0.883945912,2.38943913,1.251522877,0
1,-1.024154879,3.156647342,0.253681569,0.80078325,2.270789192,0.944562155,0
1,0.356597749,3.19572556,0.042036018,0.134335576,1.925571399,0.680272302,0
1,-0.108939714,3.017565189,0.096692878,0.291777063,2.453523291,0.806841725,0
1,0.386233532,3.118117643,0.099949213,0.311653405,2.451404703,0.958785147,0
1,0.05080539,3.192626109,0.155729221,0.497185177,2.366198702,1.081351346,0
1,-0.217167061,3.041738432,0.196255077,0.59695661,2.374375379,0.941980807,0
1,0.367021903,3.179875083,0.160426851,0.510137345,2.363453475,1.022448187,0
1,0.621179107,2.896520274,-5.344984909,-15.48185715,1.600223507,0.70812434,0.083601477
1,-0.911489472,3.545718988,0.390372742,1.384152044,2.617698418,0.746840385,0
1,0.742000408,3.402064912,0.378042799,1.286126142,2.056370948,0.497152737,0
1,-0.287307795,3.542517289,0.446389097,1.581341094,2.19156125,0.578998995,0
1,-2.053527547,3.243706079,0.393083478,1.275047268,1.75772172,0.333232135,0
1,2.288540744,3.279755867,0.366226691,1.20113414,1.781645539,0.317662324,0
1,0.231677858,2.780416693,3.19512618,8.883782169,1.308068601,0.258045331,0.402117965
1,-1.27513827,2.146255955,5.755610619,12.35301356,1.362633875,0.290108312,0.358296795
1,-0.123995729,3.876646446,0.344391243,1.335083087,1.796027469,0.512186499,0
1,-0.155288233,3.66231958,0.399025691,1.4613596,1.727166945,0.600748564,0
1,0.051555752,3.317555969,0.363261764,1.205141233,1.749832987,0.55427695,0
1,0.366653729,2.869283251,0.30578101,0.87737233,2.11687999,0.628181272,0
1,-0.628874105,2.813920589,0.181349481,0.510303037,4.22372359,1.697391049,0.449775985
1,-0.17012798,3.590024292,0.15014802,0.539035041,3.242794261,1.399299872,0.436074768
1,0.01791408,3.526366909,0.127002121,0.447856077,3.032645132,1.349731863,0.392547578
1,-0.414472506,3.295557697,0.171156422,0.564055862,3.531177345,1.732668442,0.431977887
1,0.268178268,3.167266508,0.110632502,0.350402617,2.263094394,1.041334883,0.401260814
1,-0.19384781,2.895366101,0.147194038,0.426180627,2.194238988,0.536203889,0.288067762
1,0.210972908,2.797886498,0.146732022,0.410539543,1.874232172,0.303108266,0.271013586
1,-0.393706983,2.839686821,0.174218766,0.494726734,2.095808579,0.282153073,0.238396713
1,-0.828192404,2.692510281,0.119572555,0.321950335,1.642659415,0.140105728,0.22198096
1,0.991894189,3.512652849,0.0309432,0.10869272,1.846141638,0.341876946,0.212616344
1,0.421634653,3.154420765,0.126565241,0.399240023,2.275005136,0.583662106,0.211340402
1,0.072341119,3.08186819,0.212702226,0.655520224,2.047523376,0.49539588,0.219465608
1,0.431665265,3.099053464,0.255769311,0.79264277,1.828808407,0.330442206,0.20970977
1,-0.243567356,3.165361348,0.313028064,0.990846933,2.221575419,0.39186865,0.213507001
1,-0.115380128,2.96245884,0.260492893,0.771699472,1.882118796,0.441895021,0.211046116
1,-0.025193273,97.58072377,-0.219222161,-21.39185715,0.424849201,0.369722047,1.079708548
1,-0.049187916,98.5460422,-0.283620901,-27.9497173,0.462408507,0.402033843,1.021058228
1,0.042965832,118.785505,-0.3435506,-40.80883152,0.44020933,0.390881362,0.92613526
1,-0.497884124,110.9088909,-0.355905054,-39.47303482,0.499071109,0.448145486,0.943674304
1,0.142907373,110.5719088,-0.488880348,-54.05643324,0.633441178,0.588222521,0.891368948
1,0.552436251,102.3002229,-0.581910526,-59.52957658,0.691721832,0.647032125,0.834890715
1,0.154395795,115.4380423,7.45071759,860.0962526,0.726543835,0.687656071,0.585146918
1,0.020582122,108.8152069,-1.241521578,-135.0964274,0.358571386,0.327878054,0.726323657
1,-0.090146302,113.0784636,-1.140524806,-128.9687927,0.384566777,0.351943879,0.802189116
1,0.251515395,116.9492661,-0.769474117,-89.98943324,0.435074446,0.402050558,0.893261515
1,0.032403471,2.317672054,0.247979747,0.574735729,3.663814546,0.385782509,0
1,0.366295604,2.594003135,0.272777998,0.707586981,3.653640536,0.423806595,0
1,0.005919108,2.424350121,0.362498656,0.878823661,3.165930578,0.26305983,0
1,0.007877487,2.124096819,0.406189382,0.862785575,3.36149581,0.529426391,0
1,-0.314662777,2.36559495,0.439679519,1.040103649,3.032870042,0.146312265,0
1,-0.398729354,2.308866287,0.347278707,0.801820099,3.772538003,0.223078915,0
1,0.167675791,2.52982214,0.394759159,0.998670461,2.034743845,0.109891453,0
1,-0.199435858,3.148064599,0.44022544,1.385858122,2.248007484,0.12695075,0
1,0.351028651,2.311556335,0.356206943,0.823392416,3.985014176,1.595949777,0.041643177
1,-0.431967377,2.236385857,0.34952016,0.781661943,2.882940858,0.74085253,0.026454314
1,0.031060704,4.675591454,1.011998874,4.731693288,1.789790441,0.702334156,0
1,-0.384349565,4.140861203,0.645171769,2.671566747,1.37601857,0.174049468,0
1,-0.259748607,4.458671098,0.588610046,2.6244186,1.727131109,0.651571689,0
1,-0.520609948,3.061301449,0.341994898,1.046949478,3.29495677,1.20400197,0.146566689
1,-0.125233695,3.60916147,0.342787592,1.237175768,3.193964584,1.242591113,0.139539591
1,-0.14385951,4.054876033,0.387700992,1.572079461,2.501956692,0.92355857,0.133454332
1,0.978740092,4.089519651,0.477944152,1.954562002,1.943335797,0.363636364,0.139844493
1,0.160324877,49.64738433,-0.271259184,-13.46730895,0.999072058,0.885689129,1.745177681
1,-0.018358118,45.14464942,-0.363212227,-16.39708867,1.018221128,0.906755296,1.599877677
1,-0.554068569,44.75257642,-0.333967672,-14.94591375,1.071545931,0.924620331,1.950529059
1,-0.339307226,42.22951346,-0.094114426,-3.974406431,1.292716002,1.150665497,3.635278677
1,-0.000586212,42.45653603,-0.068088189,-2.890788647,1.700061516,1.537297565,3.675735348
1,0.311961842,38.3563538,-0.07954295,-3.05097755,1.2700036,1.152012323,3.466214593
1,0.627442715,41.04644789,-0.13314661,-5.465195384,1.638879039,1.493826763,3.151127188
1,0.024261296,37.70581721,-0.160967069,-6.069394895,1.65762901,1.501919615,3.020068964
1,0.017117895,37.15273172,-0.163236541,-6.064683405,1.334508362,1.199165134,3.263910062
1,-0.520563321,20.4856989,0.241623393,4.949824077,0.646701369,0.375595658,0
1,0.082867801,19.47942771,0.183467656,3.573844945,0.702003829,0.426834242,0
1,0.239585015,14.4103312,0.253913988,3.658984669,0.711592299,0.385100884,0
1,0.036630638,19.04671269,0.319717176,6.089561198,0.613492695,0.343723033,0.166058478
1,0.106519005,20.40241372,0.380761506,7.768453769,0.478606396,0.244317311,0.155515077
1,-0.070155809,21.11936347,0.393908123,8.319088817,0.592038365,0.324240697,0.234655783
1,0.265767161,2.052384105,0.178473067,0.366295285,2.141505487,0.464631674,0
1,-0.046565909,1.985382167,0.063979575,0.127023908,1.658742965,0.273984284,0.070376315
1,0.377505467,1.944159,0.1413047,0.274718805,1.468490815,0.192620727,0.1307545
1,-0.214949566,1.906842434,0.228115124,0.434979598,1.244146837,0.157692107,0.095346404
1,-0.487789863,2.089487935,0.321505037,0.671780896,1.200952471,0.185852946,0.070553377
1,0.529520729,53.92427362,0.344218961,18.56175745,0.79733056,0.439660253,0
1,-0.286171263,81.14493166,0.279913249,22.7135415,0.557627078,0.306261878,0
1,-0.178158216,82.56569256,0.249979183,20.63970438,1.053491791,0.748386775,0
1,0.107775643,79.29462079,0.271693169,21.54380677,0.497385652,0.262432228,0
1,-0.689597279,79.02924514,0.296343823,23.41982865,0.412490321,0.166328465,0
1,-0.198463588,85.44921492,0.314621839,26.8841891,0.456631469,0.201535546,0
1,-0.045628265,80.88440652,0.303385891,24.53918776,0.975332856,0.634984382,0
1,-0.160493454,88.6879786,0.222860547,19.76505143,0.63844931,0.382021822,0
1,0.578643037,85.19545699,0.276367265,23.54523541,0.721998895,0.443336373,0
1,-0.036703638,95.02105416,0.288312323,27.39574082,0.532632897,0.278425987,0
1,0.54743599,103.003588,0.323299716,33.30103072,0.542554926,0.219173255,0.182189558
1,0.063021323,80.24028547,0.444237793,35.64576732,1.057384443,0.956865403,0.297813794
1,-0.300107713,65.47645597,0.421411345,27.5925214,0.571967794,0.454080211,0.189372225
1,-0.124989704,84.93568063,0.453339712,38.50471696,0.487177683,0.406091983,0.226265529
1,0.187573935,109.1503252,0.605600126,66.10145074,0.693569766,0.629743545,0.357494173
1,-0.116829955,101.2740192,0.601226035,60.88857705,0.864210928,0.71828633,0.412004895
1,0.116831307,83.39012231,0.439266975,36.63052675,0.902986681,0.713320714,0.374182571
1,0.232520375,90.02098373,0.348136804,31.33961761,1.113786657,0.976922581,0.29230378
1,0.034387995,90.04147447,0.706037684,63.57267412,0.545758023,0.483221195,0.353411228
1,0.062277057,91.14625394,1.089062293,99.26394834,0.484994362,0.421870372,0.428407489
1,0.302709974,103.367004,-0.760272322,-78.58707214,0.345838523,0.120337434,0.940424418
1,0.507442508,1.696475924,0.078559975,0.133275106,1.363176062,0.887086392,0
1,0.028526542,2.516492819,0.265978152,0.669332109,1.552323248,0.925255309,0.376464076
1,-0.255853079,3.217884073,0.288542625,0.928496717,1.97852767,1.321998894,0.313005266
1,-0.395186805,3.385652029,0.391801347,1.326503026,1.704747264,1.095007853,0.332704846
1,0.105439334,6.276304067,1.85664787,11.65288658,1.43949669,0.740478717,0.425856188
1,-0.328899296,5.999210353,1.10649589,6.638101599,1.414910202,0.616809176,0.230270506
1,-0.065013669,6.227066886,0.803174894,5.001423786,1.649301737,0.881186536,0.195097326
1,-0.206642375,6.74517905,0.553632875,3.734352872,1.950024565,1.144348227,0.221676376
1,0.428145295,5.933000917,0.336695792,1.99761644,2.275928045,1.33482688,0.211576888
1,-0.528018771,5.797344821,0.446389936,2.587876382,1.670182139,0.739664219,0.059050909
1,0.011496036,5.997096395,0.267249538,1.602721239,1.820603618,0.853702412,0.057543565
1,0.329581101,1.358751425,0.053620909,0.072857487,13.02626844,10.50161929,0
1,-0.444389671,0.996474617,0.068430631,0.068189386,8.919139861,5.390438955,0
1,-0.133914726,1.258343763,0.088328559,0.111147692,9.467131172,5.594365344,0
1,-0.748757804,1.330241369,0.132700702,0.176523963,9.808702114,4.753054822,0
1,0.230267165,2.018592904,0.001398857,0.002823723,8.720907538,5.340001626,0
1,0.478176081,2.482363119,0.113407263,0.281518006,7.841972869,4.622675411,0
1,-0.301755608,2.15161241,0.169181877,0.364013827,9.554174237,5.799942622,0
1,-0.542532971,2.137738293,0.171024215,0.365605014,10.4635558,6.483541328,0
1,-0.971357481,1.954362047,0.131779504,0.257544861,10.31427088,5.994362854,0.355109643
1,-0.195764953,2.434352215,-0.013074969,-0.031829081,2.903884031,1.967409858,0.398011708
1,0.788293878,2.319213578,0.086960737,0.201680522,3.699079216,2.472645194,0.337096774
1,0.598620867,2.646228619,0.125861824,0.333059162,6.169886941,4.249865406,0.254533952
1,0.489820503,2.893631322,0.15038207,0.435150269,8.04917397,5.741332506,0.20170473
1,-0.005014277,2.879031205,0.186637425,0.537334971,5.993936142,4.349932922,0.15214031
1,0.047625018,2.993364804,0.217607812,0.651379565,5.362399099,3.940726488,0.042309366
1,-0.018239681,3.000701932,0.300658281,0.902185886,5.803588214,4.348032204,0
1,1.141814459,3.110194507,0.301345375,0.937242729,4.857019305,3.685065637,0
1,-0.303503054,3.226226018,0.3169859,1.022668158,5.997749859,4.647384212,0
1,0.274368557,3.181028421,0.270096347,0.859184156,5.709190079,4.391890501,0.071063537
1,-0.006113549,3.512097564,0.301658748,1.059454953,4.350364964,3.320951928,0.041226097
1,-0.356482574,3.271109734,0.300458385,0.982832347,5.5429056,4.136737774,0.023134378
1,-0.833651533,2.992858058,0.271782854,0.813407504,4.463928711,3.451206395,0.181862666
1,0.013959195,2.167699725,0.174327466,0.3778896,3.78487819,2.761629587,0.183825792
1,-0.614923671,2.32656414,0.087695121,0.204028324,4.283421269,3.351154412,0.303842347
1,0.679550558,2.529375262,0.00584867,0.014793482,2.67160571,2.075248714,0.314034465
1,0.181465084,2.141644797,0.071181866,0.152446272,5.076365053,3.599981048,0.288444171
1,-0.240005782,2.023456878,0.087423287,0.176897252,8.004919049,5.877313124,0.278033275
1,-1.40823165,3.57986819,0.148909229,0.533075411,9.415878179,6.297752809,0.408623011
1,0.616454118,4.730096975,0.159300695,0.753507736,5.847062913,3.851813231,0.366544099
1,0.417265676,6.567305418,0.194028699,1.274245728,1.196656381,0.90464238,0.024371773
1,0.453141709,6.373094959,0.206872041,1.318415159,5.307741464,4.061803907,0.225207826
1,-0.197033434,6.609956377,0.210954878,1.394402543,6.58882969,5.156898769,0.04283756
1,-0.042707155,7.08059397,0.235942588,1.670613666,9.382414588,7.533326347,0
1,-0.267561642,6.512848501,0.257582125,1.677593357,7.39138756,5.888516746,0
1,-0.354586747,6.509544174,0.289060556,1.881652457,5.303708469,3.982032076,0.074571719
1,0.970959982,8.271565764,0.293790945,2.430111126,6.784397567,5.09245534,0.209872817
1,-0.408334117,8.06771522,0.463553118,3.739814548,3.987354501,3.111676519,0.32010266
1,0.018736025,7.37718152,0.356280333,2.62834469,3.870278541,2.894477345,0.036584271
1,0.012626571,6.226975488,0.310137777,1.931220333,5.921032869,4.551787881,0.005405232
1,0.138080498,8.034900477,0.36973058,2.970748413,5.944866544,4.690467448,0
1,-0.215936413,6.259315938,0.370104815,2.316602969,7.750561798,5.652808989,0.224669682
1,-0.230193896,6.075032458,0.319554522,1.941304094,5.951928796,4.356534936,0.288861607
1,-0.289399844,5.609849816,0.299682466,1.681173628,7.234075049,5.093799196,0.311190401
1,0.015177031,5.574589655,0.253600562,1.413719068,7.04783974,5.023844071,0.340809568
1,0.272903381,2.454277964,0.105826856,0.25972852,6.211428134,3.909070655,0.212821351
1,-0.190414118,4.421906594,0.620784574,2.745051401,1.885264015,1.000886834,0.181904461
1,-0.234592341,3.886749387,0.562088763,2.184698155,2.017744727,0.896917559,0.084032165
1,-0.186122394,3.825502369,0.537640491,2.056744973,2.614324757,1.157768794,0
1,-0.046605479,3.639684572,0.471071372,1.714551204,2.590561274,1.138743199,0
1,0.365146602,4.165628561,0.424233189,1.767197889,2.915067388,1.474232818,0
1,-0.179683976,3.145135566,0.27582846,0.8675179,2.808926081,1.059972106,0.098429952
1,-0.220241396,3.080583269,0.230569948,0.710289925,3.941860465,1.416666667,0.072022161
1,0.129852182,3.135831382,0.040682415,0.127573193,4.119760479,1.562874251,0.068041872
1,-0.102049477,3.372321429,0.10072314,0.339670805,4.220095694,1.540669856,0.049356969
1,0.291851496,3.396335583,0.094455852,0.320803772,4.092378753,1.697459584,0.049005682
1,-0.948828158,23.97238527,0.285680219,6.848436284,3.40597426,3.195329624,0.187019824
1,0.952795939,22.47071625,-0.380988938,-8.561094312,2.55618084,2.355919357,0.050213452
1,-0.791837411,17.98985556,-0.150412508,-2.705899287,1.446313424,1.203934085,0.079126485
1,0.215297501,18.7428261,0.081923685,1.535481387,1.346174417,1.113712673,0.074330097
1,-0.400852796,15.93348061,0.193228833,3.078807861,1.415455726,1.100559609,0.056560644
1,-0.287151301,17.89100637,0.191743119,3.430477368,2.26273232,1.966675718,0.034731143
1,-0.077059749,13.77604185,0.139029914,1.915281914,1.698147962,1.21797448,0.023591795
1,0.67282914,8.613079276,0.108016751,0.930356839,1.564028816,0.838770647,0.255090384
1,-0.004531518,8.382330663,0.217145096,1.820181999,1.708592297,0.853483084,0.221646662
1,-0.813945416,7.812344872,0.222155178,1.735552867,1.438910342,0.555165892,0.18348782
1,-0.188175934,9.433070179,0.225663948,2.128703862,1.557137208,0.972257299,0.324523725
1,-0.200579558,8.841515037,0.173849773,1.537095383,1.30734123,0.703433046,0.23628
1,0.415466334,7.984234322,0.211264921,1.686788635,1.21407155,0.596180476,0.17800281
1,0.064093914,7.575667336,0.22679724,1.718140444,1.345512671,0.697477331,0.11046336
1,0.40779568,7.717644738,0.257533777,1.9875542,1.222879242,0.486952734,0
1,0.095828877,7.530280246,0.236902224,1.783940134,1.235657475,0.448113906,0.001281912
1,0.284744153,6.687150478,0.326318346,2.182139886,1.294166188,0.540462919,0.263187674
1,0.023793722,6.344514556,0.261618897,1.659844897,1.378931169,0.523998643,0.232102173
1,0.328174214,8.875906251,0.234774934,2.083840302,2.056337128,1.450289595,0.196508408
1,0.377499968,6.292824074,2.579517217,16.23244804,1.946058315,1.152969762,0.304237194
1,-0.597939613,6.862407475,1.171558627,8.039712681,3.204271929,2.171581915,0
1,-0.040823678,6.264971155,1.072617111,6.71991526,4.115077384,2.886220669,0.166063303
1,0.330408231,7.847065249,0.640687091,5.027513411,3.662445638,2.647650721,0
1,0.003697396,6.748581212,0.62750807,4.234789172,3.61600235,2.586361114,0
1,-0.809926203,9.985140663,0.727661218,7.265799613,2.862066007,2.176886118,0
1,1.012062478,132.5810909,3.102056359,411.2740162,0.749963661,0.683342216,0.67157894
1,0.248122407,151.5351014,0.311321112,47.17607632,0.864468191,0.797148633,0.232263124
1,-0.26402869,156.7896285,0.396458687,62.1606103,0.712908708,0.643938817,0.192719217
1,-0.109373279,164.54811,0.370838832,61.02082897,0.674613973,0.611769787,0.178864175
1,-0.318615464,173.2534031,0.240397464,41.64967871,0.576065342,0.393700956,0.165719656
1,0.100908678,168.7697917,-0.021838663,-3.685706675,0.685916717,0.521138293,0.180771675
1,-0.001482989,63.89655172,0.01812596,1.158186345,0.319005697,0.258933195,0.536716249
1,0.25147229,101.2156863,0.078024007,7.897253454,2.470860927,2.403311258,0.41347836
1,0.127630213,70.24293785,-0.121619484,-8.542909886,0.787405092,0.708351943,0.533714352
1,-0.00610945,132.2670157,0.069658551,9.213528612,2.723593014,2.670640421,0.467033479
1,0.086825227,125.6954733,-0.091736775,-11.5308974,1.994963193,1.947888415,0.489400445
1,-0.285261435,95.36399217,-0.166322235,-15.86115231,0.885779201,0.8330063,0.652249487
1,-1.228711469,79.4401451,-0.28653052,-22.76202608,0.696658948,0.628266623,0.633968766
